dataset,seed,class,sample_id,target,corrupt,valid,residual
fiveg_nidd,3,7,s323310,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s323310,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s123011,white_box,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s123011,cross_seed,0.75,False,0.0
fiveg_nidd,3,7,s123011,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s301338,white_box,0.8888888888888888,True,0.0
fiveg_nidd,3,7,s301338,cross_seed,0.8888888888888888,False,0.0
fiveg_nidd,3,7,s301338,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s336415,white_box,0.75,True,0.0
fiveg_nidd,3,7,s336415,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s336415,cross_arch,0.75,True,0.0
fiveg_nidd,3,7,s119990,white_box,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s119990,cross_seed,0.75,False,0.0
fiveg_nidd,3,7,s119990,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s164055,white_box,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s164055,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s164055,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s166547,white_box,0.75,True,0.0
fiveg_nidd,3,7,s166547,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s166547,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s119458,white_box,0.75,True,0.0
fiveg_nidd,3,7,s119458,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s119458,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s322593,white_box,0.8888888888888888,True,0.0
fiveg_nidd,3,7,s322593,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s322593,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s119310,white_box,0.75,True,0.0
fiveg_nidd,3,7,s119310,cross_seed,1.0,False,0.0
fiveg_nidd,3,7,s119310,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s160923,white_box,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s160923,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s160923,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s167345,white_box,0.75,True,0.0
fiveg_nidd,3,7,s167345,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s167345,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,3,7,s118549,white_box,0.8888888888888888,True,0.0
fiveg_nidd,3,7,s118549,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s118549,cross_arch,0.0,True,0.0
fiveg_nidd,3,7,s165005,white_box,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s165005,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s165005,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s166819,white_box,0.75,True,0.0
fiveg_nidd,3,7,s166819,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s166819,cross_arch,0.75,True,0.0
fiveg_nidd,3,7,s336509,white_box,0.75,True,0.0
fiveg_nidd,3,7,s336509,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s336509,cross_arch,0.0,True,0.0
fiveg_nidd,3,7,s322163,white_box,0.75,True,0.0
fiveg_nidd,3,7,s322163,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s322163,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s165945,white_box,0.75,True,0.0
fiveg_nidd,3,7,s165945,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s165945,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s118345,white_box,0.75,True,0.0
fiveg_nidd,3,7,s118345,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s118345,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s322748,white_box,0.75,True,0.0
fiveg_nidd,3,7,s322748,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s322748,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,3,7,s335435,white_box,0.75,True,0.0
fiveg_nidd,3,7,s335435,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s335435,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s335590,white_box,0.75,True,0.0
fiveg_nidd,3,7,s335590,cross_seed,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s335590,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s119475,white_box,0.75,True,0.0
fiveg_nidd,3,7,s119475,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s119475,cross_arch,0.8888888888888888,True,0.0
fiveg_nidd,3,7,s160922,white_box,0.75,True,0.0
fiveg_nidd,3,7,s160922,cross_seed,0.8888888888888888,False,0.0
fiveg_nidd,3,7,s160922,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s301094,white_box,0.75,True,0.0
fiveg_nidd,3,7,s301094,cross_seed,0.8888888888888888,False,0.0
fiveg_nidd,3,7,s301094,cross_arch,0.75,True,0.0
fiveg_nidd,3,7,s342513,white_box,0.75,True,0.0
fiveg_nidd,3,7,s342513,cross_seed,0.8888888888888888,False,0.0
fiveg_nidd,3,7,s342513,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s301524,white_box,0.75,True,0.0
fiveg_nidd,3,7,s301524,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s301524,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,3,7,s303173,white_box,0.75,True,0.0
fiveg_nidd,3,7,s303173,cross_seed,0.8888888888888888,True,0.0
fiveg_nidd,3,7,s303173,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s300933,white_box,0.75,True,0.0
fiveg_nidd,3,7,s300933,cross_seed,0.8888888888888888,False,0.0
fiveg_nidd,3,7,s300933,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,3,7,s301772,white_box,0.75,True,0.0
fiveg_nidd,3,7,s301772,cross_seed,0.75,False,0.0
fiveg_nidd,3,7,s301772,cross_arch,0.75,True,0.0
fiveg_nidd,3,7,s336851,white_box,0.5714285714285714,True,0.0
fiveg_nidd,3,7,s336851,cross_seed,0.75,True,0.0
fiveg_nidd,3,7,s336851,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s314907,white_box,0.75,True,0.0
fiveg_nidd,4,7,s314907,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s314907,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,4,7,s157308,white_box,0.75,True,0.0
fiveg_nidd,4,7,s157308,cross_seed,0.8888888888888888,False,0.0
fiveg_nidd,4,7,s157308,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s313782,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s313782,cross_seed,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s313782,cross_arch,0.75,False,0.0
fiveg_nidd,4,7,s142766,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s142766,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s142766,cross_arch,0.0,True,0.0
fiveg_nidd,4,7,s315122,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s315122,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s315122,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,4,7,s142712,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s142712,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s142712,cross_arch,1.0,False,0.0
fiveg_nidd,4,7,s311174,white_box,0.75,True,0.0
fiveg_nidd,4,7,s311174,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s311174,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,4,7,s293200,white_box,0.75,True,0.0
fiveg_nidd,4,7,s293200,cross_seed,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s293200,cross_arch,0.0,True,0.0
fiveg_nidd,4,7,s296565,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s296565,cross_seed,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s296565,cross_arch,0.75,True,0.0
fiveg_nidd,4,7,s343485,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s343485,cross_seed,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s343485,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,4,7,s309765,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s309765,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s309765,cross_arch,0.5714285714285714,False,0.0
fiveg_nidd,4,7,s293385,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s293385,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s293385,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s309697,white_box,0.75,True,0.0
fiveg_nidd,4,7,s309697,cross_seed,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s309697,cross_arch,1.0,False,0.0
fiveg_nidd,4,7,s331613,white_box,0.75,True,0.0
fiveg_nidd,4,7,s331613,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s331613,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s119473,white_box,0.75,True,0.0
fiveg_nidd,4,7,s119473,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s119473,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,4,7,s315214,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s315214,cross_seed,1.0,False,0.0
fiveg_nidd,4,7,s315214,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s325785,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s325785,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s325785,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s296087,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s296087,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s296087,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s296022,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s296022,cross_seed,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s296022,cross_arch,0.75,True,0.0
fiveg_nidd,4,7,s157201,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s157201,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s157201,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s143329,white_box,0.75,True,0.0
fiveg_nidd,4,7,s143329,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s143329,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s314931,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s314931,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s314931,cross_arch,0.75,False,0.0
fiveg_nidd,4,7,s314226,white_box,0.75,True,0.0
fiveg_nidd,4,7,s314226,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s314226,cross_arch,1.0,False,0.0
fiveg_nidd,4,7,s333165,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s333165,cross_seed,0.8888888888888888,False,0.0
fiveg_nidd,4,7,s333165,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s156650,white_box,0.75,True,0.0
fiveg_nidd,4,7,s156650,cross_seed,1.0,False,0.0
fiveg_nidd,4,7,s156650,cross_arch,0.0,True,0.0
fiveg_nidd,4,7,s155825,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s155825,cross_seed,0.75,False,0.0
fiveg_nidd,4,7,s155825,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s311036,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s311036,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s311036,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,4,7,s292027,white_box,0.75,True,0.0
fiveg_nidd,4,7,s292027,cross_seed,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s292027,cross_arch,0.0,True,0.0
fiveg_nidd,4,7,s332855,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s332855,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s332855,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s325902,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s325902,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s325902,cross_arch,0.75,False,0.0
fiveg_nidd,4,7,s120107,white_box,0.75,True,0.0
fiveg_nidd,4,7,s120107,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s120107,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,4,7,s113800,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s113800,cross_seed,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s113800,cross_arch,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s343871,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s343871,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s343871,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s326160,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s326160,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s326160,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s310788,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s310788,cross_seed,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s310788,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,4,7,s332639,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s332639,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s332639,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,4,7,s297012,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s297012,cross_seed,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s297012,cross_arch,0.8888888888888888,False,0.0
fiveg_nidd,4,7,s296125,white_box,0.75,True,0.0
fiveg_nidd,4,7,s296125,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s296125,cross_arch,0.33333333333333337,True,0.0
fiveg_nidd,4,7,s309608,white_box,0.75,True,0.0
fiveg_nidd,4,7,s309608,cross_seed,0.5714285714285714,True,0.0
fiveg_nidd,4,7,s309608,cross_arch,0.75,False,0.0
fiveg_nidd,4,7,s118728,white_box,0.8888888888888888,True,0.0
fiveg_nidd,4,7,s118728,cross_seed,0.75,True,0.0
fiveg_nidd,4,7,s118728,cross_arch,0.0,True,0.0
ciciot2023,0,4,s1364024,white_box,0.75,True,0.0
ciciot2023,0,4,s1364024,cross_seed,0.5714285714285714,False,0.0
ciciot2023,0,4,s1364024,cross_arch,0.0,True,0.0
ciciot2023,0,4,s555578,white_box,0.5714285714285714,True,0.0
ciciot2023,0,4,s555578,cross_seed,0.75,False,0.0
ciciot2023,0,4,s555578,cross_arch,0.5714285714285714,False,0.0
ciciot2023,0,4,s466134,white_box,0.75,True,0.0
ciciot2023,0,4,s466134,cross_seed,0.5714285714285714,False,0.0
ciciot2023,0,4,s466134,cross_arch,0.5714285714285714,False,0.0
ciciot2023,0,4,s1273515,white_box,0.75,True,0.0
ciciot2023,0,4,s1273515,cross_seed,0.75,True,0.0
ciciot2023,0,4,s1273515,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s1296432,white_box,0.5714285714285714,True,0.0
ciciot2023,0,4,s1296432,cross_seed,0.33333333333333337,False,0.0
ciciot2023,0,4,s1296432,cross_arch,0.0,True,0.0
ciciot2023,0,4,s322820,white_box,0.75,True,0.0
ciciot2023,0,4,s322820,cross_seed,0.75,True,0.0
ciciot2023,0,4,s322820,cross_arch,0.0,True,0.0
ciciot2023,0,4,s299528,white_box,0.75,True,0.0
ciciot2023,0,4,s299528,cross_seed,0.75,True,0.0
ciciot2023,0,4,s299528,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s1460472,white_box,0.75,True,0.0
ciciot2023,0,4,s1460472,cross_seed,0.75,False,0.0
ciciot2023,0,4,s1460472,cross_arch,0.5714285714285714,False,0.0
ciciot2023,0,4,s1523817,white_box,0.75,True,0.0
ciciot2023,0,4,s1523817,cross_seed,0.5714285714285714,False,0.0
ciciot2023,0,4,s1523817,cross_arch,0.0,True,0.0
ciciot2023,0,4,s451689,white_box,0.75,True,0.0
ciciot2023,0,4,s451689,cross_seed,0.75,False,0.0
ciciot2023,0,4,s451689,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s187581,white_box,0.5714285714285714,True,0.0
ciciot2023,0,4,s187581,cross_seed,0.5714285714285714,False,0.0
ciciot2023,0,4,s187581,cross_arch,0.0,True,0.0
ciciot2023,0,4,s1090364,white_box,0.75,True,0.0
ciciot2023,0,4,s1090364,cross_seed,0.5714285714285714,True,0.0
ciciot2023,0,4,s1090364,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s693375,white_box,0.75,True,0.0
ciciot2023,0,4,s693375,cross_seed,0.33333333333333337,False,0.0
ciciot2023,0,4,s693375,cross_arch,0.0,True,0.0
ciciot2023,0,4,s75779,white_box,0.75,True,0.0
ciciot2023,0,4,s75779,cross_seed,0.75,False,0.0
ciciot2023,0,4,s75779,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s1084803,white_box,0.75,True,0.0
ciciot2023,0,4,s1084803,cross_seed,0.75,True,0.0
ciciot2023,0,4,s1084803,cross_arch,0.5714285714285714,False,0.0
ciciot2023,0,4,s2459,white_box,0.75,True,0.0
ciciot2023,0,4,s2459,cross_seed,0.75,False,0.0
ciciot2023,0,4,s2459,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s938582,white_box,0.5714285714285714,True,0.0
ciciot2023,0,4,s938582,cross_seed,0.5714285714285714,False,0.0
ciciot2023,0,4,s938582,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s638771,white_box,0.75,True,0.0
ciciot2023,0,4,s638771,cross_seed,0.5714285714285714,False,0.0
ciciot2023,0,4,s638771,cross_arch,0.0,True,0.0
ciciot2023,0,4,s948056,white_box,0.75,True,0.0
ciciot2023,0,4,s948056,cross_seed,0.8888888888888888,False,0.0
ciciot2023,0,4,s948056,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s143194,white_box,0.5714285714285714,True,0.0
ciciot2023,0,4,s143194,cross_seed,0.5714285714285714,True,0.0
ciciot2023,0,4,s143194,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s756208,white_box,0.75,True,0.0
ciciot2023,0,4,s756208,cross_seed,0.33333333333333337,True,0.0
ciciot2023,0,4,s756208,cross_arch,0.5714285714285714,True,0.0
ciciot2023,0,4,s1195641,white_box,0.75,True,0.0
ciciot2023,0,4,s1195641,cross_seed,0.75,False,0.0
ciciot2023,0,4,s1195641,cross_arch,0.0,True,0.0
ciciot2023,0,4,s1366649,white_box,0.75,True,0.0
ciciot2023,0,4,s1366649,cross_seed,0.8888888888888888,False,0.0
ciciot2023,0,4,s1366649,cross_arch,0.0,True,0.0
ciciot2023,0,4,s1530068,white_box,0.5714285714285714,True,0.0
ciciot2023,0,4,s1530068,cross_seed,0.75,True,0.0
ciciot2023,0,4,s1530068,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s874939,white_box,0.0,True,0.0
ciciot2023,0,4,s874939,cross_seed,0.0,True,0.0
ciciot2023,0,4,s874939,cross_arch,0.0,True,0.0
ciciot2023,0,4,s1052836,white_box,0.75,True,0.0
ciciot2023,0,4,s1052836,cross_seed,0.5714285714285714,True,0.0
ciciot2023,0,4,s1052836,cross_arch,0.0,True,0.0
ciciot2023,0,4,s784520,white_box,0.75,True,0.0
ciciot2023,0,4,s784520,cross_seed,0.33333333333333337,False,0.0
ciciot2023,0,4,s784520,cross_arch,0.0,True,0.0
ciciot2023,0,4,s1306593,white_box,0.75,True,0.0
ciciot2023,0,4,s1306593,cross_seed,0.5714285714285714,False,0.0
ciciot2023,0,4,s1306593,cross_arch,0.0,True,0.0
ciciot2023,0,4,s261832,white_box,0.75,True,0.0
ciciot2023,0,4,s261832,cross_seed,0.5714285714285714,True,0.0
ciciot2023,0,4,s261832,cross_arch,0.0,True,0.0
ciciot2023,0,4,s1079126,white_box,0.75,True,0.0
ciciot2023,0,4,s1079126,cross_seed,0.5714285714285714,False,0.0
ciciot2023,0,4,s1079126,cross_arch,0.0,True,0.0
ciciot2023,0,4,s577120,white_box,0.75,True,0.0
ciciot2023,0,4,s577120,cross_seed,0.75,True,0.0
ciciot2023,0,4,s577120,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s31108,white_box,0.75,True,0.0
ciciot2023,0,4,s31108,cross_seed,0.75,False,0.0
ciciot2023,0,4,s31108,cross_arch,0.0,True,0.0
ciciot2023,0,4,s1175289,white_box,0.75,True,0.0
ciciot2023,0,4,s1175289,cross_seed,0.5714285714285714,True,0.0
ciciot2023,0,4,s1175289,cross_arch,0.0,True,0.0
ciciot2023,0,4,s1272698,white_box,0.75,True,0.0
ciciot2023,0,4,s1272698,cross_seed,0.33333333333333337,False,0.0
ciciot2023,0,4,s1272698,cross_arch,0.0,True,0.0
ciciot2023,0,4,s359157,white_box,0.75,True,0.0
ciciot2023,0,4,s359157,cross_seed,0.33333333333333337,False,0.0
ciciot2023,0,4,s359157,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s649265,white_box,0.75,True,0.0
ciciot2023,0,4,s649265,cross_seed,0.5714285714285714,True,0.0
ciciot2023,0,4,s649265,cross_arch,0.0,True,0.0
ciciot2023,0,4,s964556,white_box,0.75,True,0.0
ciciot2023,0,4,s964556,cross_seed,0.5714285714285714,True,0.0
ciciot2023,0,4,s964556,cross_arch,0.5714285714285714,False,0.0
ciciot2023,0,4,s1033084,white_box,0.75,True,0.0
ciciot2023,0,4,s1033084,cross_seed,0.75,True,0.0
ciciot2023,0,4,s1033084,cross_arch,0.0,True,0.0
ciciot2023,0,4,s307568,white_box,0.5714285714285714,True,0.0
ciciot2023,0,4,s307568,cross_seed,0.0,False,0.0
ciciot2023,0,4,s307568,cross_arch,0.33333333333333337,True,0.0
ciciot2023,0,4,s638467,white_box,0.5714285714285714,True,0.0
ciciot2023,0,4,s638467,cross_seed,0.5714285714285714,False,0.0
ciciot2023,0,4,s638467,cross_arch,0.5714285714285714,False,0.0
ciciot2023,1,4,s33275,white_box,0.75,True,0.0
ciciot2023,1,4,s33275,cross_seed,0.5714285714285714,False,0.0
ciciot2023,1,4,s33275,cross_arch,0.5714285714285714,True,0.0
ciciot2023,1,4,s1062961,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s1062961,cross_seed,0.5714285714285714,True,0.0
ciciot2023,1,4,s1062961,cross_arch,0.33333333333333337,True,0.0
ciciot2023,1,4,s320232,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s320232,cross_seed,0.75,True,0.0
ciciot2023,1,4,s320232,cross_arch,0.0,True,0.0
ciciot2023,1,4,s990040,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s990040,cross_seed,0.5714285714285714,False,0.0
ciciot2023,1,4,s990040,cross_arch,0.5714285714285714,True,0.0
ciciot2023,1,4,s1090333,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s1090333,cross_seed,0.5714285714285714,False,0.0
ciciot2023,1,4,s1090333,cross_arch,0.33333333333333337,True,0.0
ciciot2023,1,4,s875403,white_box,0.75,True,0.0
ciciot2023,1,4,s875403,cross_seed,0.5714285714285714,False,0.0
ciciot2023,1,4,s875403,cross_arch,0.33333333333333337,True,0.0
ciciot2023,1,4,s157510,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s157510,cross_seed,0.75,True,0.0
ciciot2023,1,4,s157510,cross_arch,0.5714285714285714,False,0.0
ciciot2023,1,4,s924050,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s924050,cross_seed,0.5714285714285714,False,0.0
ciciot2023,1,4,s924050,cross_arch,0.33333333333333337,True,0.0
ciciot2023,1,4,s1489330,white_box,0.75,True,0.0
ciciot2023,1,4,s1489330,cross_seed,0.5714285714285714,False,0.0
ciciot2023,1,4,s1489330,cross_arch,0.33333333333333337,True,0.0
ciciot2023,1,4,s413397,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s413397,cross_seed,0.8888888888888888,True,0.0
ciciot2023,1,4,s413397,cross_arch,0.0,True,0.0
ciciot2023,1,4,s570458,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s570458,cross_seed,0.8888888888888888,True,0.0
ciciot2023,1,4,s570458,cross_arch,0.0,True,0.0
ciciot2023,1,4,s725848,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s725848,cross_seed,0.5714285714285714,True,0.0
ciciot2023,1,4,s725848,cross_arch,0.33333333333333337,True,0.0
ciciot2023,1,4,s1422736,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s1422736,cross_seed,0.75,True,0.0
ciciot2023,1,4,s1422736,cross_arch,0.33333333333333337,True,0.0
ciciot2023,1,4,s1574147,white_box,0.75,True,0.0
ciciot2023,1,4,s1574147,cross_seed,0.33333333333333337,False,0.0
ciciot2023,1,4,s1574147,cross_arch,0.0,True,0.0
ciciot2023,1,4,s1172200,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s1172200,cross_seed,0.5714285714285714,True,0.0
ciciot2023,1,4,s1172200,cross_arch,0.33333333333333337,True,0.0
ciciot2023,1,4,s862211,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s862211,cross_seed,0.75,False,0.0
ciciot2023,1,4,s862211,cross_arch,0.0,True,0.0
ciciot2023,1,4,s991700,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s991700,cross_seed,0.5714285714285714,False,0.0
ciciot2023,1,4,s991700,cross_arch,0.0,True,0.0
ciciot2023,1,4,s1178829,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s1178829,cross_seed,0.75,True,0.0
ciciot2023,1,4,s1178829,cross_arch,0.33333333333333337,True,0.0
ciciot2023,1,4,s1167509,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s1167509,cross_seed,0.75,True,0.0
ciciot2023,1,4,s1167509,cross_arch,0.0,True,0.0
ciciot2023,1,4,s391778,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s391778,cross_seed,0.75,True,0.0
ciciot2023,1,4,s391778,cross_arch,0.5714285714285714,True,0.0
ciciot2023,1,4,s350982,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s350982,cross_seed,0.75,False,0.0
ciciot2023,1,4,s350982,cross_arch,0.5714285714285714,False,0.0
ciciot2023,1,4,s1217636,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s1217636,cross_seed,0.75,True,0.0
ciciot2023,1,4,s1217636,cross_arch,0.33333333333333337,True,0.0
ciciot2023,1,4,s189657,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s189657,cross_seed,0.75,True,0.0
ciciot2023,1,4,s189657,cross_arch,0.33333333333333337,True,0.0
ciciot2023,1,4,s1338791,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s1338791,cross_seed,0.5714285714285714,True,0.0
ciciot2023,1,4,s1338791,cross_arch,0.0,True,0.0
ciciot2023,1,4,s1459853,white_box,0.8888888888888888,True,0.0
ciciot2023,1,4,s1459853,cross_seed,0.8888888888888888,True,0.0
